852,
 0,
 0,
 0,
 671,
 0,
 61,
 0,
 0,
 0,
 0,
 0,
 0,
 0,
 305,
 0,
 0,
 0,
 2157,
 0,
 373,
 0,
 0,
 0,
 0,
 0,
 0,
 1656,
 0,
 0,
 0,
 0,
 0,
 611,
 0,
 0,
 305,
 0,
 0,
 0,
 1280,
 0,
 0,
 3156,
 1647,
 0,
 0,
 0,
 121,
 305,
 0,
 0,
 1830,
 854,
 4772,
 0,
 0,
 0,
 0,
 0,
 854,
 0,
 0,
 0,
 123,
 732,
 0,
 0,
 0,
 121,
 609,
 0,
 2501,
 0,
 366,
 60,
 0,
 0,
 0,
 2364,
 0,
 0,
 0,
 4114,
 0,
 4283,
 0,
 0,
 0,
 2342,
 0,
 0,
 0,
 122,
 0,
 244,
 60,
 0,
 1376,
 0
