3387,
 448,
 0,
 0,
 3238,
 0,
 852,
 0,
 0,
 701,
 0,
 0,
 0,
 0,
 549,
 4034,
 0,
 0,
 17905,
 0,
 0,
 172,
 62,
 0,
 0,
 0,
 0,
 909,
 0,
 80,
 708,
 0,
 0,
 -64611,
 0,
 0,
 604,
 0,
 0,
 0,
 0,
 0,
 1617,
 29612,
 3868,
 0,
 0,
 907,
 7565,
 3081,
 0,
 5475,
 4194,
 8959,
 16977,
 3948,
 61,
 6546,
 0,
 0,
 0,
 0,
 0,
 0,
 0,
 8291,
 0,
 0,
 18481,
 4734,
 8382,
 0,
 6298,
 0,
 2455,
 5326,
 0,
 244,
 0,
 10153,
 0,
 0,
 0,
 8627,
 0,
 13784,
 0,
 292,
 0,
 4659,
 0,
 0,
 0,
 2537,
 0,
 4408,
 504,
 78,
 2553,
 0
